Rooms,Price,Bathroom,Landsize,Lattitude,Longtitude
2,650000.0,1.0,620.0,-37.7377,145.0541
5,890000.0,2.0,596.0,-37.7487,145.0522
3,650000.0,1.0,582.0,-37.7422,145.05
2,605000.0,1.0,166.0,-37.7416,145.0567
8,770000.0,4.0,638.0,-37.7426,145.048
3,950000.0,1.0,800.0,-37.7406,145.0483
4,856000.0,1.0,722.0,-37.7477,145.0565
3,600000.0,2.0,251.0,-37.7358,145.0559
3,915000.0,1.0,748.0,-37.7416,145.0481
2,400000.0,1.0,127.0,-37.747,145.0575
3,550000.0,1.0,420.0,-37.7363,145.0506
2,590000.0,1.0,586.0,-37.7435,145.0486
2,920000.0,1.0,932.0,-37.7333,145.0588
2,460000.0,1.0,508.0,-37.7428,145.0557
4,1000500.0,2.0,592.0,-37.7478,145.0477
3,631000.0,1.0,596.0,-37.7432,145.0479
3,691000.0,1.0,624.0,-37.7456,145.0397
3,560000.0,1.0,523.0,-37.7369,145.0376
2,370000.0,1.0,100.0,-37.7383,145.036
3,532000.0,1.0,390.0,-37.7369,145.0422
2,515500.0,1.0,331.0,-37.7441,145.0379
3,800000.0,1.0,633.0,-37.746,145.0422
2,620000.0,1.0,668.0,-37.7389,145.0393
2,360000.0,1.0,89.0,-37.7444,145.047
2,440500.0,1.0,368.0,-37.7341,145.0434
4,758000.0,1.0,632.0,-37.7466,145.0428
3,480000.0,1.0,338.0,-37.739,145.0481
4,715000.0,2.0,521.0,-37.738,145.0374
3,646250.0,1.0,616.0,-37.747,145.0389
3,1375000.0,1.0,368.0,-37.7344,145.04399999999995
3,722000.0,1.0,593.0,-37.7386,145.0387
2,725000.0,1.0,632.0,-37.7443,145.0462
3,465000.0,1.0,413.0,-37.7399,145.0369
2,1550000.0,1.0,732.0,-37.8931,145.0791
2,516000.0,1.0,0.0,-37.8967,145.0858
3,1340000.0,1.0,705.0,-37.8994,145.0816
3,1316000.0,1.0,715.0,-37.9072,145.0762
3,828000.0,2.0,206.0,-37.8966,145.0863
3,1055000.0,1.0,562.0,-37.9022,145.0811
2,623000.0,1.0,101.0,-37.8988,145.0781
4,2120000.0,2.0,847.0,-37.8927,145.0781
4,1745000.0,2.0,547.0,-37.9002,145.0768
4,1700000.0,2.0,545.0,-37.9002,145.0773
2,420000.0,1.0,0.0,-37.9008,145.0859
4,1337000.0,1.0,696.0,-37.8991,145.0804
2,455000.0,1.0,0.0,-37.8942,145.0867
2,400000.0,1.0,100.0,-37.8945,145.0876
3,1210000.0,1.0,730.0,-37.9034,145.0796
4,1167500.0,2.0,678.0,-37.898,145.0815
3,900000.0,2.0,360.0,-37.8937,145.0779
2,677500.0,1.0,575.0,-37.9084,145.0775
4,2265000.0,2.0,925.0,-37.7652,145.041
3,981000.0,3.0,626.0,-37.76,145.0326
4,2400000.0,2.0,1252.0,-37.7727,145.0484
3,890000.0,2.0,249.0,-37.766,145.0345
2,739000.0,1.0,648.0,-37.7702,145.0493
3,785000.0,2.0,399.0,-37.7551,145.05
3,1155000.0,1.0,537.0,-37.7773,145.0379
2,1020000.0,1.0,557.0,-37.7568,145.0355
3,1465000.0,1.0,630.0,-37.7635,145.039
3,855000.0,2.0,0.0,-37.765,145.0422
1,413000.0,1.0,845.0,-37.7591,145.0501
3,1220000.0,1.0,687.0,-37.7634,145.0361
3,1605000.0,2.0,608.0,-37.7702,145.0398
2,587000.0,1.0,721.0,-37.7634,145.0406
3,1535000.0,1.0,691.0,-37.7674,145.0392
4,1470000.0,2.0,694.0,-37.7565,145.0506
3,1486000.0,1.0,645.0,-37.7634,145.0439
5,1730000.0,2.0,689.0,-37.7591,145.04
3,1850000.0,2.0,684.0,-37.7659,145.0392
5,2600000.0,3.0,1006.0,-37.7765,145.0427
2,500000.0,1.0,71.0,-37.7634,145.0406
3,1102000.0,1.0,597.0,-37.7645,145.0314
3,1275000.0,2.0,834.0,-37.7587,145.0426
2,785000.0,2.0,124.0,-37.7618,145.0287
3,1223500.0,2.0,721.0,-37.758,145.0408
4,1720000.0,2.0,631.0,-37.7771,145.0448
3,1225000.0,1.0,572.0,-37.7709,145.0425
4,1460000.0,1.0,605.0,-37.7707,145.0467
1,421000.0,1.0,0.0,-37.7753,145.0419
4,2090000.0,3.0,608.0,-37.7705,145.0396
3,700000.0,2.0,189.0,-37.7661,145.0354
4,2595000.0,3.0,719.0,-37.7815,145.0403
2,710000.0,1.0,134.0,-37.7582,145.034
3,650000.0,2.0,0.0,-37.7694,145.0406
3,515000.0,1.0,597.0,-37.7392,144.8241
3,582000.0,2.0,530.0,-37.7375,144.8282
3,545000.0,2.0,570.0,-37.7367,144.8246
4,751000.0,2.0,649.0,-37.7382,144.8292
4,500000.0,1.0,574.0,-37.7336,144.8226
4,560000.0,2.0,612.0,-37.7378,144.8264
3,703000.0,2.0,683.0,-37.7402,144.8591
3,650000.0,1.0,538.0,-37.7441,144.8503
3,770000.0,2.0,331.0,-37.7325,144.8621
4,900000.0,2.0,289.0,-37.7506,144.8689
3,700000.0,2.0,288.0,-37.7514,144.8731
4,816000.0,2.0,540.0,-37.7482,144.877
4,845000.0,1.0,622.0,-37.7425,144.8683
3,772000.0,2.0,672.0,-37.7465,144.876
3,650000.0,2.0,3977.0,-37.747,144.8663
3,757000.0,2.0,532.0,-37.7295,144.8644
3,690000.0,2.0,568.0,-37.7469,144.8526
3,583000.0,1.0,412.0,-37.7459,144.8643
3,880000.0,1.0,584.0,-37.7435,144.8798
3,580000.0,2.0,112.0,-37.7434,144.881
4,886000.0,3.0,322.0,-37.7293,144.8659
4,920000.0,2.0,745.0,-37.7479,144.8805
3,976000.0,3.0,605.0,-37.7459,144.8788
4,1420000.0,2.0,613.0,-37.7453,144.8721
3,900000.0,1.0,713.0,-37.7301,144.8671
3,560000.0,1.0,352.0,-37.7459,144.8673
4,1010000.0,2.0,776.0,-37.7502,144.8745
4,835000.0,2.0,708.0,-37.7452,144.8652
3,705000.0,2.0,440.0,-37.7517,144.8776
3,680000.0,2.0,224.0,-37.749,144.8599
3,785000.0,1.0,606.0,-37.7311,144.8663
3,695000.0,2.0,716.0,-37.734,144.8593
2,502000.0,1.0,0.0,-37.7346,144.8646
4,770000.0,2.0,546.0,-37.7428,144.8536
3,570000.0,1.0,542.0,-37.7408,144.8553
4,830000.0,2.0,686.0,-37.7394,144.8628
3,600000.0,1.0,565.0,-37.7498,144.8585
3,825000.0,2.0,630.0,-37.7378,144.8705
4,735000.0,2.0,547.0,-37.7381,144.8554
3,875000.0,2.0,928.0,-37.7362,144.8643
3,601200.0,1.0,554.0,-37.7303,144.8636
3,680000.0,1.0,558.0,-37.7305,144.8646
3,705000.0,1.0,616.0,-37.7449,144.8533
3,710000.0,2.0,320.0,-37.7415,144.8668
4,732000.0,2.0,544.0,-37.7479,144.8763
3,715000.0,2.0,598.0,-37.7487,144.8526
3,852000.0,1.0,166.0,-37.7929,144.9197
3,1037000.0,1.0,188.0,-37.7953,144.9275
3,1470000.0,1.0,199.0,-37.7957,144.93200000000004
2,492500.0,1.0,0.0,-37.7974,144.9261
2,420000.0,1.0,0.0,-37.794,144.923
2,420000.0,1.0,0.0,-37.7899,144.9231
3,1271000.0,1.0,284.0,-37.7938,144.9228
3,1010000.0,1.0,234.0,-37.7923,144.9332
2,750000.0,1.0,325.0,-37.7976,144.9213
2,905000.0,2.0,138.0,-37.799,144.9276
2,960000.0,1.0,174.0,-37.7959,144.9343
2,1031000.0,1.0,163.0,-37.7929,144.9287
3,870000.0,1.0,211.0,-37.7891,144.92600000000004
3,1165000.0,1.0,239.0,-37.7923,144.9324
5,1710000.0,2.0,566.0,-37.7893,144.933
3,1455000.0,1.0,275.0,-37.7954,144.9274
1,365000.0,1.0,0.0,-37.7961,144.9261
2,442000.0,2.0,3448.0,-37.7976,144.9285
2,765000.0,1.0,158.0,-37.7902,144.9319
2,515000.0,1.0,3957.0,-37.7974,144.9261
1,370000.0,1.0,0.0,-37.7961,144.9261
2,1234500.0,2.0,169.0,-37.7922,144.9316
2,666000.0,1.0,1111.0,-37.7896,144.9321
2,825000.0,1.0,211.0,-37.7925,144.9264
2,812000.0,1.0,132.0,-37.7989,144.9275
5,1900000.0,2.0,566.0,-37.7893,144.933
1,445000.0,1.0,0.0,-37.7913,144.9323
2,732000.0,2.0,94.0,-37.7934,144.9166
3,1260000.0,2.0,250.0,-37.792,144.9324
3,1000000.0,2.0,211.0,-37.7926,144.9197
2,1155000.0,1.0,197.0,-37.7918,144.9264
3,790000.0,2.0,1181.0,-37.7982,144.9202
2,700000.0,2.0,324.0,-37.7903,144.9345
3,1230000.0,1.0,312.0,-37.793,144.934
2,460000.0,1.0,0.0,-37.7948,144.9314
2,395000.0,1.0,0.0,-37.7899,144.9231
2,850000.0,1.0,169.0,-37.7925,144.9315
2,868000.0,1.0,97.0,-37.7921,144.9234
2,773000.0,1.0,0.0,-37.7937,144.9295
2,631090.0,2.0,2136.0,-37.7956,144.935
2,410000.0,1.0,0.0,-37.7897,144.9228
2,425000.0,1.0,0.0,-37.7966,144.9254
2,610000.0,1.0,745.0,-37.8024,145.0346
3,882000.0,2.0,0.0,-37.8064,145.0182
4,3550000.0,3.0,992.0,-37.8046,145.0603
2,1326000.0,1.0,405.0,-37.8012,145.0361
4,1950000.0,2.0,400.0,-37.8147,145.0438
4,2550000.0,2.0,603.0,-37.8095,145.0391
3,1878000.0,2.0,392.0,-37.8081,145.0263
4,1910000.0,3.0,277.0,-37.8007,145.0374
3,1410000.0,1.0,304.0,-37.8023,145.0404
3,2310000.0,1.0,782.0,-37.8107,145.0219
4,2315000.0,2.0,364.0,-37.8125,145.043
3,800000.0,2.0,848.0,-37.796,145.0324
5,4850000.0,4.0,957.0,-37.8112,145.05700000000004
6,6500000.0,6.0,1334.0,-37.8029,145.0267
2,580000.0,1.0,0.0,-37.8071,145.0243
3,1905000.0,2.0,591.0,-37.812,145.0268
2,478000.0,1.0,0.0,-37.7997,145.0304
2,672000.0,1.0,0.0,-37.8108,145.0545
4,2286000.0,3.0,712.0,-37.8034,145.0527
3,1575000.0,2.0,397.0,-37.8013,145.0335
2,590000.0,1.0,0.0,-37.805,145.0294
4,2350000.0,2.0,861.0,-37.8047,145.0534
4,1312000.0,2.0,687.0,-37.8096,145.0529
2,890000.0,2.0,89.0,-37.8148,145.0571
2,1331000.0,1.0,424.0,-37.7995,145.0418
4,1800000.0,2.0,586.0,-37.7933,145.0343
3,1476000.0,2.0,288.0,-37.7997,145.046
4,2590000.0,2.0,660.0,-37.8124,145.0361
4,2625000.0,2.0,717.0,-37.8083,145.0418
4,2265000.0,1.0,650.0,-37.8098,145.02200000000005
5,1975000.0,2.0,531.0,-37.813,145.0411
5,2550000.0,4.0,597.0,-37.7937,145.0353
3,1330000.0,2.0,205.0,-37.7993,145.0267
3,1450000.0,2.0,247.0,-37.8053,145.0327
3,3650000.0,2.0,1353.0,-37.8006,145.0218
2,551000.0,1.0,0.0,-37.7925,145.0263
4,2460000.0,4.0,737.0,-37.8042,145.0291
4,2850000.0,2.0,690.0,-37.8037,145.0308
5,2425000.0,2.0,534.0,-37.8044,145.0386
2,610000.0,1.0,745.0,-37.8024,145.0346
3,955000.0,2.0,140.0,-37.8063,145.0179
2,707500.0,1.0,124.0,-37.7938,145.0321
3,732000.0,1.0,904.0,-37.801,145.0297
2,2875000.0,1.0,1065.0,-37.7944,145.0339
3,1500000.0,1.0,857.0,-37.7981,145.0423
4,1750000.0,3.0,641.0,-37.7982,145.0281
3,1100000.0,1.0,0.0,-37.8087,145.0452
3,1440000.0,1.0,298.0,-37.8021,145.0391
4,2560000.0,3.0,670.0,-37.8042,145.0279
5,2600000.0,2.0,674.0,-37.8064,145.0608
5,3280000.0,5.0,480.0,-37.8117,145.0449
3,620000.0,1.0,0.0,-37.7978,145.0333
4,2600000.0,3.0,700.0,-37.8033,145.0526
5,2800000.0,2.0,920.0,-37.8017,145.0419
3,1420000.0,2.0,275.0,-37.8052,145.0489
3,1800000.0,2.0,336.0,-37.8074,145.0318
1,395000.0,1.0,0.0,-37.7999,145.0544
4,2250000.0,3.0,741.0,-37.8043,145.0291
5,1950000.0,2.0,711.0,-37.7923,145.0528
2,605000.0,1.0,0.0,-37.7969,145.0511
3,1920000.0,1.0,672.0,-37.789,145.0616
3,1615000.0,1.0,702.0,-37.7922,145.0518
4,2081000.0,4.0,948.0,-37.7881,145.0631
4,1315000.0,2.0,458.0,-37.7981,145.0472
3,1750000.0,2.0,611.0,-37.7997,145.058
5,2100000.0,3.0,695.0,-37.7904,145.0548
6,1300000.0,3.0,730.0,-37.7917,145.0509
4,1315000.0,2.0,458.0,-37.7981,145.0472
3,1620000.0,2.0,248.0,-37.7923,145.0595
3,615000.0,2.0,165.0,-37.7773,144.8725
3,715000.0,1.0,576.0,-37.7808,144.8678
4,826000.0,2.0,308.0,-37.7833,144.8817
2,275000.0,1.0,1972.0,-37.7863,144.8769
2,711000.0,1.0,163.0,-37.789,144.8813
3,695000.0,2.0,156.0,-37.7898,144.8722
3,490000.0,1.0,306.0,-37.7838,144.8724
2,502000.0,1.0,144.0,-37.7895,144.8667
3,721000.0,2.0,239.0,-37.7882,144.8784
3,840000.0,1.0,584.0,-37.7885,144.8771
2,335000.0,1.0,0.0,-37.7776,144.8723
3,832000.0,1.0,300.0,-37.7896,144.8752
2,646000.0,1.0,270.0,-37.7871,144.8791
3,673000.0,1.0,285.0,-37.7813,144.8678
3,695000.0,1.0,214.0,-37.7798,144.8661
2,349000.0,1.0,0.0,-37.7795,144.8729
3,555000.0,1.0,210.0,-37.7869,144.8749
2,352500.0,1.0,15100.0,-37.7795,144.8729
5,1350000.0,3.0,527.0,-37.7746,144.8727
2,510000.0,1.0,118.0,-37.787,144.8748
3,490000.0,1.0,269.0,-37.7844,144.8665
4,675000.0,1.0,595.0,-37.7817,144.868
3,865000.0,1.0,381.0,-37.7874,144.8763
2,600000.0,2.0,145.0,-37.7801,144.869
4,773000.0,1.0,333.0,-37.7893,144.8818
3,2050000.0,2.0,231.0,-37.8607,145.0373
4,3460000.0,2.0,502.0,-37.8515,145.0324
4,2400000.0,2.0,586.0,-37.866,145.039
3,2025000.0,2.0,396.0,-37.8562,145.0373
2,611000.0,1.0,0.0,-37.8515,145.0372
4,3800000.0,3.0,587.0,-37.8613,145.0393
3,1390000.0,2.0,227.0,-37.8577,145.0406
3,2415000.0,1.0,696.0,-37.8462,145.0386
2,566000.0,1.0,0.0,-37.8633,145.0338
3,1437000.0,1.0,313.0,-37.8511,145.0317
2,500000.0,1.0,0.0,-37.8693,145.0348
5,3400000.0,3.0,807.0,-37.8684,145.035
3,2355000.0,2.0,471.0,-37.851,145.0316
5,4240000.0,3.0,580.0,-37.8653,145.0304
2,1326000.0,1.0,254.0,-37.8674,145.0355
4,4525000.0,4.0,716.0,-37.8469,145.0377
4,1965000.0,2.0,300.0,-37.8638,145.0298
4,3470000.0,3.0,585.0,-37.868,145.03799999999995
2,740000.0,1.0,0.0,-37.8597,145.0322
5,2325000.0,3.0,501.0,-37.8631,145.0353
3,1970000.0,2.0,246.0,-37.871,145.0364
2,1475000.0,1.0,232.0,-37.8686,145.03799999999995
2,584000.0,1.0,0.0,-37.854,145.041
3,1490000.0,1.0,322.0,-37.8726,145.0396
3,1210000.0,2.0,337.0,-37.8833,145.0697
4,2355000.0,2.0,0.0,-37.8755,145.0523
2,1036000.0,1.0,310.0,-37.8717,145.0399
3,2273000.0,3.0,376.0,-37.8727,145.0458
5,2350000.0,2.0,567.0,-37.8786,145.0495
4,2200000.0,3.0,567.0,-37.8742,145.0614
2,790000.0,1.0,196.0,-37.8796,145.0876
4,1185000.0,2.0,797.0,-37.8783,145.0869
3,1837000.0,2.0,769.0,-37.8799,145.0552
3,1253000.0,2.0,216.0,-37.866,145.0549
3,922000.0,2.0,0.0,-37.8782,145.0649
5,4802500.0,2.0,837.0,-37.8756,145.0561
1,350000.0,1.0,0.0,-37.8769,145.0471
3,1555000.0,2.0,691.0,-37.8734,145.0887
4,2123000.0,3.0,412.0,-37.8707,145.0482
4,1700000.0,3.0,365.0,-37.8818,145.0548
2,1150000.0,1.0,604.0,-37.8835,145.0886
4,2001000.0,2.0,526.0,-37.8771,145.0505
3,1915000.0,2.0,700.0,-37.8807,145.0547
3,1135000.0,3.0,0.0,-37.8812,145.05700000000004
4,1240000.0,2.0,310.0,-37.8822,145.0837
3,1120000.0,2.0,181.0,-37.8823,145.0839
3,1500000.0,1.0,888.0,-37.8799,145.0738
3,707500.0,1.0,170.0,-37.8689,145.0504
2,835000.0,1.0,0.0,-37.865,145.0506
3,1870000.0,2.0,400.0,-37.8718,145.0404
4,1580000.0,2.0,504.0,-37.8834,145.0635
2,820000.0,2.0,0.0,-37.8823,145.0729
2,480000.0,1.0,0.0,-37.8811,145.0524
3,1680000.0,2.0,234.0,-37.8695,145.05
1,300000.0,1.0,0.0,-37.8764,145.0463
3,1100000.0,1.0,645.0,-37.875,145.0861
1,373000.0,1.0,0.0,-37.8728,145.0417
4,2560000.0,3.0,427.0,-37.8704,145.0503
3,960000.0,2.0,310.0,-37.8733,145.0883
1,315000.0,1.0,0.0,-37.8704,145.0495
3,1297000.0,1.0,333.0,-37.8722,145.067
3,1015000.0,2.0,0.0,-37.8689,145.06
2,523000.0,1.0,0.0,-37.8801,145.0874
3,1335000.0,2.0,606.0,-37.8831,145.0879
2,425000.0,1.0,0.0,-37.8804,145.0501
3,1670000.0,2.0,375.0,-37.8777,145.0608
4,1350000.0,3.0,222.0,-37.878,145.0666
3,1650000.0,1.0,764.0,-37.8814,145.0583
3,950000.0,1.0,288.0,-37.8752,145.0817
3,1782500.0,1.0,615.0,-37.8846,145.0861
2,650000.0,2.0,0.0,-37.8828,145.0528
3,975000.0,1.0,597.0,-37.76300000000001,144.8877
3,560000.0,2.0,77.0,-37.7746,144.8798
2,355000.0,1.0,0.0,-37.7716,144.882
3,550000.0,2.0,77.0,-37.7743,144.8797
2,420000.0,1.0,5661.0,-37.773,144.8806
2,399000.0,1.0,904.0,-37.7679,144.8935
3,1105000.0,1.0,762.0,-37.7707,144.8924
3,730000.0,1.0,250.0,-37.7861,144.8897
3,662500.0,2.0,202.0,-37.768,144.8894
2,410000.0,1.0,53.0,-37.7736,144.8798
3,920000.0,1.0,689.0,-37.7823,144.887
3,1320000.0,2.0,645.0,-37.7662,144.8971
5,1150000.0,3.0,446.0,-37.7712,144.8763
3,847000.0,2.0,222.0,-37.7697,144.878
2,400000.0,1.0,3967.0,-37.7706,144.8805
3,1072000.0,2.0,1396.0,-37.7833,144.888
2,510000.0,2.0,176.0,-37.7693,144.8905
3,865000.0,2.0,151.0,-37.7855,144.8958
2,570000.0,1.0,98.0,-37.7677,144.8925
4,1900000.0,3.0,865.0,-37.7682,144.8971
2,429000.0,1.0,83.0,-37.7732,144.8927
3,456000.0,2.0,4977.0,-37.7737,144.8816
2,566000.0,2.0,3014.0,-37.7853,144.8944
2,408000.0,1.0,85.0,-37.7732,144.8927
2,470000.0,2.0,0.0,-37.7853,144.8999
3,780000.0,3.0,173.0,-37.773,144.8947
2,440000.0,1.0,54.0,-37.774,144.8797
4,1048700.0,2.0,452.0,-37.774,144.877
2,400000.0,1.0,54.0,-37.774,144.8797
4,1215000.0,3.0,613.0,-37.7799,144.8879
4,1180000.0,3.0,688.0,-37.7713,144.8937
4,1117000.0,3.0,325.0,-37.7822,144.8922
2,420000.0,1.0,0.0,-37.7678,144.8899
4,770000.0,2.0,215.0,-37.7817,144.8916
5,1151000.0,2.0,694.0,-37.7819,144.8901
3,907000.0,1.0,678.0,-37.769,144.8935
2,570000.0,2.0,3014.0,-37.7853,144.8944
3,820000.0,2.0,203.0,-37.7853,144.8972
3,940000.0,1.0,695.0,-37.7825,144.886
4,1030000.0,2.0,573.0,-37.7844,144.8876
4,1230000.0,3.0,270.0,-37.7847,144.8962
3,884500.0,2.0,211.0,-37.7848,144.8969
3,820000.0,1.0,578.0,-37.7837,144.8887
2,780000.0,2.0,0.0,-37.8095,144.9691
2,535000.0,1.0,0.0,-37.808,144.9617
2,450000.0,1.0,0.0,-37.8091,144.9609
2,360000.0,1.0,0.0,-37.8138,144.9548
2,665000.0,1.0,0.0,-37.8106,144.9646
1,386000.0,1.0,0.0,-37.8127,144.9627
1,659000.0,1.0,0.0,-37.8157,144.9727
2,545000.0,1.0,0.0,-37.8188,144.9544
1,450000.0,1.0,0.0,-37.8178,144.9607
1,432000.0,1.0,0.0,-37.8111,144.9715
3,750000.0,2.0,0.0,-37.8095,144.9691
1,375000.0,1.0,1414.0,-37.8161,144.9712
1,680000.0,1.0,0.0,-37.8132,144.9545
2,470000.0,1.0,0.0,-37.816,144.9535
2,483000.0,1.0,0.0,-37.8106,144.9646
1,700000.0,1.0,0.0,-37.8157,144.9727
2,520000.0,1.0,4051.0,-37.8072,144.9623
1,440000.0,1.0,0.0,-37.8168,144.9691
2,733000.0,2.0,0.0,-37.8166,144.9635
3,760000.0,2.0,0.0,-37.8095,144.9691
2,360000.0,1.0,1136.0,-37.8211,144.9559
3,2600000.0,1.0,279.0,-37.8499,144.957
3,2350000.0,1.0,277.0,-37.8516,144.9624
2,535000.0,1.0,760.0,-37.8474,144.9625
2,700000.0,1.0,0.0,-37.8556,144.9669
4,3120000.0,2.0,182.0,-37.8518,144.9663
2,1025000.0,1.0,123.0,-37.8551,144.968
2,1920000.0,1.0,152.0,-37.8498,144.9628
3,2623000.0,2.0,181.0,-37.8536,144.9625
3,1500000.0,2.0,151.0,-37.847,144.9594
2,1630000.0,1.0,152.0,-37.8513,144.9586
3,1910000.0,1.0,217.0,-37.8474,144.9582
2,1320000.0,1.0,613.0,-37.8238,145.1135
2,750000.0,2.0,0.0,-37.8161,145.1098
3,2588000.0,3.0,1149.0,-37.812,145.1095
5,1400000.0,4.0,355.0,-37.812,145.1074
4,2200000.0,2.0,931.0,-37.8226,145.1103
3,1310000.0,2.0,330.0,-37.8167,145.107
4,2335000.0,2.0,813.0,-37.8118,145.1065
5,1815000.0,1.0,711.0,-37.8195,145.1134
2,725000.0,2.0,0.0,-37.8161,145.1098
4,3900000.0,2.0,2187.0,-37.8186,145.1134
3,1200000.0,2.0,255.0,-37.8192,145.111
3,1564000.0,2.0,640.0,-37.8173,145.1123
2,520000.0,1.0,0.0,-37.8161,145.1098
3,670000.0,2.0,0.0,-37.7672,144.9209
3,1055000.0,2.0,0.0,-37.7688,144.9054
2,348000.0,1.0,0.0,-37.7677,144.9221
4,1780000.0,3.0,615.0,-37.7617,144.9052
3,1440000.0,2.0,287.0,-37.7698,144.9214
4,1225000.0,1.0,388.0,-37.7692,144.9057
4,1445000.0,3.0,384.0,-37.7617,144.9272
3,990000.0,1.0,328.0,-37.7658,144.9077
3,1550000.0,2.0,477.0,-37.7661,144.9076
3,1170000.0,1.0,443.0,-37.7585,144.928
4,1120000.0,1.0,571.0,-37.7659,144.9116
4,1530000.0,2.0,431.0,-37.7702,144.9268
3,832000.0,2.0,214.0,-37.7709,144.9334
2,420000.0,1.0,0.0,-37.7701,144.9079
4,2400000.0,4.0,636.0,-37.7629,144.9157
3,565000.0,2.0,0.0,-37.7672,144.9209
2,550000.0,1.0,0.0,-37.7617,144.9367
4,1211000.0,1.0,477.0,-37.7632,144.9292
3,1630000.0,2.0,408.0,-37.77,144.91299999999995
3,1160000.0,1.0,449.0,-37.7674,144.9084
4,1361500.0,1.0,453.0,-37.7698,144.9336
2,945000.0,1.0,225.0,-37.7639,144.9093
1,360000.0,1.0,0.0,-37.7652,144.9116
2,860000.0,1.0,301.0,-37.7695,144.9092
4,1637000.0,1.0,539.0,-37.7701,144.9287
3,1505000.0,2.0,249.0,-37.7609,144.9296
2,515000.0,1.0,1981.0,-37.7677,144.9221
2,330000.0,1.0,0.0,-37.7715,144.916
4,1322000.0,1.0,549.0,-37.7696,144.929
2,1015000.0,1.0,228.0,-37.7685,144.9183
3,840000.0,1.0,307.0,-37.7704,144.9083
5,1900000.0,3.0,646.0,-37.7625,144.9074
5,2340000.0,3.0,619.0,-37.7691,144.9321
3,1400000.0,2.0,394.0,-37.7699,144.9149
4,1640000.0,2.0,435.0,-37.7601,144.9228
3,1480000.0,1.0,436.0,-37.7704,144.9292
2,410000.0,1.0,0.0,-37.7597,144.9188
5,980000.0,2.0,207.0,-37.7615,144.9333
3,842500.0,2.0,216.0,-37.7607,144.9314
4,1345000.0,2.0,313.0,-37.7709,144.9288
1,265000.0,1.0,0.0,-37.758,144.9237
2,849000.0,1.0,345.0,-37.773,144.9335
3,1425000.0,1.0,526.0,-37.7701,144.9172
3,1345000.0,2.0,310.0,-37.7639,144.9126
2,330000.0,1.0,0.0,-37.7654,144.9094
4,726000.0,2.0,67.0,-37.761,144.9262
3,1250000.0,2.0,283.0,-37.7638,144.9175
3,870000.0,2.0,156.0,-37.7631,144.9357
3,1725000.0,2.0,596.0,-37.7609,144.905
2,600000.0,1.0,166.0,-37.7624,144.9365
4,1505000.0,2.0,441.0,-37.7627,144.9278
3,850000.0,2.0,271.0,-37.7682,144.9058
1,292000.0,1.0,0.0,-37.758,144.9237
5,1740000.0,1.0,739.0,-37.7613,144.9177
2,470000.0,1.0,0.0,-37.7677,144.92
3,1130000.0,2.0,217.0,-37.7704,144.9162
3,930000.0,3.0,325.0,-37.7702,144.9091
1,336000.0,1.0,0.0,-37.7652,144.9116
2,800000.0,2.0,239.0,-37.7708,144.9093
3,1224000.0,1.0,834.0,-37.9376,145.0474
3,1000000.0,2.0,573.0,-37.9428,145.04399999999995
1,380500.0,1.0,106.0,-37.9374,145.0388
3,1090000.0,2.0,784.0,-37.9368,145.0568
3,836000.0,1.0,695.0,-37.9364,145.0559
3,1417250.0,2.0,653.0,-37.9418,145.0549
2,950000.0,1.0,649.0,-37.9424,145.0464
4,1140000.0,2.0,318.0,-37.9443,145.0448
3,750000.0,2.0,164.0,-37.9378,145.0385
4,1000000.0,3.0,581.0,-37.9382,145.0577
4,1200000.0,2.0,696.0,-37.9398,145.0554
3,987000.0,1.0,603.0,-37.9404,145.0464
3,937000.0,2.0,534.0,-37.9426,145.0568
4,1426000.0,2.0,720.0,-37.9394,145.0408
4,1016000.0,3.0,272.0,-37.9443,145.0444
3,901000.0,2.0,558.0,-37.9435,145.0522
4,1300000.0,3.0,743.0,-37.9362,145.0442
3,975000.0,1.0,576.0,-37.9363,145.0495
4,1070000.0,2.0,603.0,-37.9381,145.0534
2,639000.0,1.0,83.0,-37.9355,145.0485
2,605000.0,1.0,180.0,-37.9363,145.0564
3,960000.0,1.0,593.0,-37.9431,145.0484
3,725000.0,2.0,374.0,-37.939,145.0533
3,800000.0,2.0,261.0,-37.9429,145.0474
3,917000.0,2.0,472.0,-37.9387,145.0461
3,890000.0,1.0,698.0,-37.9369,145.0578
3,1008000.0,2.0,1660.0,-37.9354,145.0464
2,1191000.0,1.0,756.0,-37.94,145.0449
2,776000.0,1.0,209.0,-37.9389,145.0467
4,1035000.0,1.0,688.0,-37.9411,145.043
4,1160000.0,2.0,588.0,-37.9395,145.0477
1,240000.0,1.0,0.0,-37.9428,145.0584
4,1105000.0,2.0,220.0,-37.9387,145.0398
3,826000.0,1.0,281.0,-37.8457,144.8651
3,900000.0,2.0,194.0,-37.8395,144.8787
3,962000.0,2.0,283.0,-37.8477,144.8753
2,800000.0,1.0,244.0,-37.846,144.8729
4,710000.0,1.0,329.0,-37.847,144.8788
4,940000.0,2.0,379.0,-37.8408,144.8893
3,655800.0,2.0,178.0,-37.8416,144.8651
4,1082000.0,3.0,233.0,-37.841,144.8874
3,1210000.0,1.0,546.0,-37.8414,144.892
3,880000.0,1.0,557.0,-37.834,144.8668
1,335000.0,1.0,0.0,-37.8413,144.8741
